COMID,Lat,Lon,Elev_m
200263,-12.297267034999948,134.04968488100008,0.0
200264,-12.25733582099997,134.65728203900005,0.0
200265,-12.298543623999933,136.38117637100004,0.0
200266,-12.334969135999927,134.9760283390001,0.0
200267,-12.314541792999933,135.17669091900007,0.0
200268,-12.33677531199993,135.0075401150001,0.0
200269,-12.295471300999964,141.93606699500003,0.0
200270,-12.32091861899994,133.0912637350001,0.0
200271,-12.343038227999955,133.98937950000004,0.0
200272,-12.33642470999996,136.43083321200004,0.0
200273,-12.334227560999977,135.671499884,0.0
200274,-12.322964284999955,142.63787126500006,0.0
200275,-12.353891414999964,142.65274085700003,0.0
200276,-12.282935210999938,133.93849452400002,0.0
200277,-12.344374193999954,142.83004148700002,0.0
200278,-12.305185435999931,142.8594915960001,0.0
200279,-12.250481505999971,134.4502384640001,0.0
200280,-12.337590929999976,134.2472954220001,0.0
200281,-12.326935737999975,136.69679732300006,0.0
200282,-12.361834514999941,132.36933033900004,0.0
200283,-12.341790964999973,134.3032767300001,0.0
200284,-12.365682472999936,142.8546547620001,0.0
200285,-12.36464744899996,142.283824234,0.0
200286,-12.368205949999947,133.54927861600004,0.0
200287,-12.287433319999934,133.63604653400012,0.0
200288,-12.372008778999941,134.22291114300003,0.0
200289,-12.356809046999956,134.6847804130001,0.0
200290,-12.375852770999927,131.01089410600002,0.0
200291,-12.36623969599998,134.6618363870001,0.0
200292,-12.355809996999938,132.84488831500005,0.0
200293,-12.366596048999952,135.2910244620001,0.0
200294,-12.38152998499993,142.3159078550001,0.0
200295,-12.385147049999944,133.576463998,0.0
200296,-12.396162051999966,133.59806531200002,0.0
200297,-12.361631924999926,142.1176559700001,0.0
200298,-12.38158393499998,142.19906365200006,0.0
200299,-12.32813125599995,132.75771083300003,0.0
200300,-12.363190473999964,141.70997925500012,0.0
200301,-12.400208321999969,141.7131249890001,0.0
200302,-12.377492836999977,131.07437187300002,0.0
200303,-12.39553338099995,132.7093090610001,0.0
